Player,Season,Age,PA,wOBA,wOBA_prev,Age_prev,PA_prev,wOBA_delta,PA_weight
molinbe01,2008,34,569,0.33588652482269504,0.32035019455252917,33,516,0.015536330270165877,516
molinbe01,2009,35,520,0.3147001934235977,0.33588652482269504,34,569,-0.02118633139909737,520
molinbe01,2010,36,221,0.29497695852534567,0.3147001934235977,35,520,-0.019723234898252007,221
molinbe01,2010,36,190,0.26542105263157895,0.29497695852534567,36,221,-0.02955590589376672,190
molinjo01,2005,30,199,0.2842713567839196,0.2955868544600939,29,213,-0.011315497676174291,199
molinjo01,2006,31,238,0.28155462184873953,0.2842713567839196,30,199,-0.0027167349351800985,199
molinjo01,2008,33,289,0.25712802768166093,0.28155462184873953,31,238,-0.024426594167078597,238
molinjo01,2009,34,154,0.2585064935064935,0.25712802768166093,33,289,0.0013784658248325865,154
molinjo01,2010,35,181,0.306,0.2585064935064935,34,154,0.04749350649350648,154
molinjo01,2011,36,187,0.3353475935828877,0.306,35,181,0.029347593582887688,181
molinjo01,2012,37,273,0.2863736263736264,0.3353475935828877,36,187,-0.04897396720926128,187
molinjo01,2013,38,310,0.2689320388349515,0.2863736263736264,37,273,-0.01744158753867492,273
molinjo01,2014,39,243,0.19530864197530864,0.2689320388349515,38,310,-0.07362339685964284,243
molinya01,2006,24,453,0.26815964523281594,0.2920731707317073,23,413,-0.023913525498891364,413
molinya01,2007,25,394,0.3211053984575835,0.26815964523281594,24,453,0.05294575322476758,394
molinya01,2008,26,482,0.3310878661087866,0.3211053984575835,25,394,0.009982467651203086,394
molinya01,2009,27,538,0.3377611940298508,0.3310878661087866,26,482,0.006673327921064176,482
molinya01,2010,28,519,0.3061988304093567,0.3377611940298508,27,538,-0.03156236362049408,519
molinya01,2011,29,513,0.3582907662082515,0.3061988304093567,28,519,0.05209193579889482,513
molinya01,2012,30,560,0.3838489208633094,0.3582907662082515,29,513,0.025558154655057896,513
molinya01,2013,31,541,0.3675791433891992,0.3838489208633094,30,560,-0.01626977747411018,541
molinya01,2014,32,444,0.32170454545454547,0.3675791433891992,31,541,-0.04587459793465376,444
molinya01,2015,33,529,0.29391634980988596,0.32170454545454547,32,444,-0.027788195644659508,444
molinya01,2016,34,581,0.3483448275862069,0.29391634980988596,33,529,0.05442847777632093,529
molinya01,2017,35,542,0.3288104089219331,0.3483448275862069,34,581,-0.0195344186642738,542
molinya01,2018,36,503,0.3282107355864811,0.3288104089219331,35,542,-5.996733354519668e-4,503
molinya01,2019,37,452,0.3125221238938053,0.3282107355864811,36,503,-0.015688611692675825,452
molinya01,2020,38,155,0.29496774193548386,0.3125221238938053,37,452,-0.01755438195832143,155
molinya01,2021,39,472,0.29613588110403394,0.29496774193548386,38,155,0.0011681391685500753,155
molinya01,2022,40,270,0.2363703703703704,0.29613588110403394,39,472,-0.05976551073366354,270
moncayo01,2018,23,648,0.3170015455950541,0.3345887445887446,22,231,-0.01758719899369049,231
moncayo01,2019,24,558,0.3967446043165468,0.3170015455950541,23,648,0.07974305872149268,558
moncayo01,2020,25,231,0.31419913419913426,0.3967446043165468,24,558,-0.08254547011741253,231
moncayo01,2021,26,616,0.35333333333333333,0.31419913419913426,25,231,0.03913419913419908,231
moncayo01,2022,27,432,0.27993023255813954,0.35333333333333333,26,616,-0.0734031007751938,432
moncayo01,2023,28,357,0.32019607843137254,0.27993023255813954,27,432,0.04026584587323301,357
mondera01,2001,30,653,0.35126153846153846,0.36748826291079817,29,426,-0.01622672444925971,426
mondera01,2002,31,302,0.3292,0.35126153846153846,30,653,-0.022061538461538466,302
mondera01,2002,31,335,0.3237724550898204,0.3292,31,302,-0.005427544910179605,302
mondera01,2003,32,183,0.3836065573770492,0.3237724550898204,31,335,0.059834102287228796,183
mondera01,2003,32,403,0.3544584382871537,0.3836065573770492,32,183,-0.029148119089895508,183
mondera01,2005,34,155,0.28427631578947365,0.3544584382871537,32,403,-0.07018212249768002,155
mondera02,2019,24,440,0.3088863636363636,0.3472916666666667,23,288,-0.038405303030303095,288
mondera02,2020,25,231,0.31073593073593075,0.3088863636363636,24,440,0.0018495670995671287,231
moniami01,2024,26,418,0.28413875598086125,0.34838509316770183,25,323,-0.06424633718684059,323
monrocr01,2004,27,481,0.3588958333333334,0.32142857142857145,26,457,0.03746726190476196,457
monrocr01,2005,28,622,0.33540453074433657,0.3588958333333334,27,481,-0.023491302588996843,481
monrocr01,2006,29,585,0.33970790378006877,0.33540453074433657,28,622,0.004303373035732194,585
monrocr01,2007,30,371,0.278733153638814,0.33970790378006877,29,585,-0.06097475014125475,371
monrocr01,2008,31,179,0.30061797752808994,0.278733153638814,30,371,0.02188482388927593,179
monteel01,2023,25,307,0.31214983713355043,0.304972972972973,24,185,0.007176864160577445,185
monteel01,2024,26,247,0.25659919028340084,0.31214983713355043,25,307,-0.0555506468501496,247
montemi01,2008,25,206,0.3410837438423645,0.3047302904564315,24,243,0.03635345338593299,206
montemi01,2009,26,468,0.3680129589632829,0.3410837438423645,25,206,0.026929215120918393,206
montemi01,2010,27,331,0.3405792682926829,0.3680129589632829,26,468,-0.027433690670599975,331
montemi01,2011,28,552,0.36547970479704806,0.3405792682926829,27,331,0.02490043650436513,331
montemi01,2012,29,573,0.3735978835978836,0.36547970479704806,28,552,0.00811817880083554,552
montemi01,2013,30,475,0.30142250530785564,0.3735978835978836,29,573,-0.07217537829002796,475
montemi01,2014,31,560,0.31967213114754106,0.30142250530785564,30,475,0.018249625839685424,475
montemi01,2015,32,403,0.3406030150753769,0.31967213114754106,31,560,0.02093088392783582,403
montemi01,2016,33,284,0.3158064516129032,0.3406030150753769,32,403,-0.024796563462473664,284
mooredy01,2020,28,159,0.37528301886792453,0.30886120996441285,27,281,0.06642180890351168,159
mooredy01,2021,29,377,0.2759681697612732,0.37528301886792453,28,159,-0.09931484910665134,159
mooredy01,2022,30,253,0.3452589641434263,0.2759681697612732,29,377,0.06929079438215308,253
mooredy01,2023,31,165,0.32266666666666666,0.3452589641434263,30,253,-0.022592297476759615,165
mooredy01,2024,32,440,0.3104100227790432,0.32266666666666666,31,165,-0.01225664388762343,165
moorety01,2013,26,177,0.26948863636363635,0.36485380116959065,25,171,-0.0953651648059543,171
moorety01,2015,28,200,0.2724747474747475,0.26948863636363635,26,177,0.002986111111111134,177
moorety01,2017,30,202,0.28945544554455443,0.2724747474747475,28,200,0.016980698069806954,200
moralke01,2009,26,622,0.4021078431372549,0.2955607476635514,23,215,0.1065470954737035,215
moralke01,2010,27,211,0.36985576923076924,0.4021078431372549,26,622,-0.032252073906485657,211
moralke01,2012,29,522,0.34353166986564304,0.36985576923076924,27,211,-0.026324099365126197,211
moralke01,2013,30,657,0.34837173579109065,0.34353166986564304,29,522,0.004840065925447612,522
moralke01,2014,31,162,0.25819875776397516,0.34837173579109065,30,657,-0.09017297802711549,162
moralke01,2014,31,239,0.28565400843881855,0.25819875776397516,31,162,0.02745525067484339,162
moralke01,2015,32,639,0.37211023622047246,0.28565400843881855,31,239,0.0864562277816539,239
moralke01,2016,33,618,0.34806818181818183,0.37211023622047246,32,639,-0.024042054402290625,618
moralke01,2017,34,608,0.3306270627062706,0.34806818181818183,33,618,-0.017441119111911207,608
moralke01,2018,35,471,0.34214592274678113,0.3306270627062706,34,608,0.011518860040510503,471
morame01,2000,28,240,0.3264135021097046,0.3375454545454546,28,220,-0.011131952435749992,220
morame01,2001,29,498,0.3114717741935483,0.3264135021097046,28,240,-0.014941727916156278,240
morame01,2002,30,651,0.3323728813559322,0.3114717741935483,29,498,0.02090110716238386,498
morame01,2003,31,407,0.4049140049140049,0.3323728813559322,30,651,0.07254112355807274,407
morame01,2004,32,630,0.4256190476190476,0.4049140049140049,31,407,0.020705042705042698,407
morame01,2005,33,656,0.35978658536585373,0.4256190476190476,32,630,-0.06583246225319389,630
morame01,2006,34,699,0.32720630372492837,0.35978658536585373,33,656,-0.03258028164092536,656
morame01,2007,35,522,0.3370327552986513,0.32720630372492837,34,699,0.009826451573722916,522
morame01,2008,36,567,0.3611702127659574,0.3370327552986513,35,522,0.02413745746730611,522
morame01,2009,37,495,0.304919028340081,0.3611702127659574,36,567,-0.0562511844258764,495
morame01,2010,38,352,0.3479142857142857,0.304919028340081,37,495,0.042995257374204676,352
moranco01,2019,27,503,0.33172344689378763,0.33275488069414316,26,465,-0.0010314338003555301,465
moranco01,2020,28,200,0.34804999999999997,0.33172344689378763,27,503,0.016326553106212338,200
moranco01,2021,29,359,0.3228969359331476,0.34804999999999997,28,200,-0.02515306406685236,200
mordemi01,2001,34,276,0.32207272727272723,0.34417582417582415,33,182,-0.02210309690309692,182
morelch01,2023,24,428,0.3547429906542056,0.3248578199052133,23,422,0.02988517074899233,422
morelch01,2024,25,421,0.3041527446300716,0.3547429906542056,24,428,-0.050590246024134033,421
morelch01,2024,25,190,0.2491005291005291,0.3041527446300716,25,421,-0.05505221552954248,190
morelmi01,2011,26,510,0.32746031746031745,0.3768452380952381,25,173,-0.04938492063492067,173
morelmi01,2012,27,355,0.3476571428571429,0.32746031746031745,26,510,0.020196825396825435,355
morelmi01,2013,28,518,0.32131528046421665,0.3476571428571429,27,355,-0.02634186239292624,355
morelmi01,2014,29,182,0.28604395604395605,0.32131528046421665,28,518,-0.0352713244202606,182
morelmi01,2015,30,515,0.35438596491228075,0.28604395604395605,29,182,0.0683420088683247,182
morelmi01,2016,31,503,0.3207630522088354,0.35438596491228075,30,515,-0.03362291270344536,503
morelmi01,2017,32,576,0.3411228070175439,0.3207630522088354,31,503,0.020359754808708497,503
morelmi01,2018,33,459,0.33352297592997815,0.3411228070175439,32,576,-0.007599831087565734,459
morelmi01,2019,34,335,0.36152238805970155,0.33352297592997815,33,459,0.0279994121297234,335
morelmi01,2021,36,252,0.3061507936507936,0.36152238805970155,34,335,-0.05537159440890793,252
morenga01,2024,24,351,0.32982857142857147,0.32873684210526316,23,380,0.0010917293233083103,351
morgany01,2009,29,316,0.32003184713375793,0.3208620689655172,28,174,-8.302218317592924e-4,174
morgany01,2009,29,207,0.36806763285024147,0.32003184713375793,29,316,0.04803578571648354,207
morgany01,2010,30,562,0.2873083778966132,0.36806763285024147,29,207,-0.08075925495362829,207
morgany01,2011,31,414,0.3438647342995169,0.2873083778966132,30,562,0.05655635640290374,414
morgany01,2012,32,315,0.27698412698412694,0.3438647342995169,31,414,-0.06688060731538997,315
morneju01,2005,24,543,0.32831775700934573,0.38766447368421053,23,312,-0.0593467166748648,312
morneju01,2006,25,661,0.4067484662576688,0.32831775700934573,24,543,0.07843070924832307,543
morneju01,2007,26,668,0.36779299847793007,0.4067484662576688,25,661,-0.03895546777973874,661
morneju01,2008,27,712,0.38741379310344826,0.36779299847793007,26,668,0.01962079462551819,668
morneju01,2009,28,590,0.3881660899653979,0.38741379310344826,27,712,7.522968619496639e-4,590
morneju01,2010,29,348,0.4612609970674487,0.3881660899653979,28,590,0.0730949071020508,348
morneju01,2011,30,288,0.27731707317073173,0.4612609970674487,29,348,-0.183943923896717,288
morneju01,2012,31,570,0.34272241992882563,0.27731707317073173,30,288,0.0654053467580939,288
morneju01,2013,32,543,0.32685185185185184,0.34272241992882563,31,570,-0.01587056807697379,543
morneju01,2014,33,550,0.3756410256410257,0.32685185185185184,32,543,0.048789173789173856,543
morneju01,2015,34,182,0.3643888888888888,0.3756410256410257,33,550,-0.011252136752136876,182
morneju01,2016,35,218,0.32018433179723504,0.3643888888888888,34,182,-0.04420455709165377,182
morrilo01,2011,24,525,0.34975095785440613,0.3702787456445993,23,287,-0.020527787790193153,287
morrilo01,2012,25,334,0.31484939759036146,0.34975095785440613,24,525,-0.03490156026404467,334
morrilo01,2013,26,333,0.3230792682926829,0.31484939759036146,25,334,0.008229870702321451,333
morrilo01,2014,27,365,0.3240384615384615,0.3230792682926829,26,333,9.59193245778589e-4,333
morrilo01,2015,28,510,0.3078019801980198,0.3240384615384615,27,365,-0.0162364813404417,365
morrilo01,2016,29,398,0.3252392947103275,0.3078019801980198,28,510,0.017437314512307678,398
morrilo01,2017,30,601,0.38229342327150084,0.3252392947103275,29,398,0.05705412856117337,398
morrilo01,2018,31,359,0.287966573816156,0.38229342327150084,30,601,-0.09432684945534486,359
morriwa02,2003,29,373,0.30620967741935484,0.3110756302521009,26,598,-0.0048659528327460455,373
morsemi01,2010,28,293,0.37931506849315066,0.32286821705426355,23,258,0.05644685143888711,258
morsemi01,2011,29,575,0.39650877192982453,0.37931506849315066,28,293,0.01719370343667387,293
morsemi01,2012,30,430,0.34397674418604657,0.39650877192982453,29,575,-0.052532027743777965,430
morsemi01,2013,31,307,0.3058496732026144,0.34397674418604657,30,430,-0.038127070983432154,307
morsemi01,2014,32,482,0.3530290456431535,0.3058496732026144,31,307,0.0471793724405391,307
morsemi01,2015,33,174,0.26632183908045975,0.3530290456431535,32,482,-0.08670720656269376,174
mossbr01,2009,26,424,0.30004750593824225,0.31102272727272734,25,177,-0.010975221334485086,177
mossbr01,2012,29,296,0.411156462585034,0.30004750593824225,26,424,0.11110895664679177,296
mossbr01,2013,30,505,0.3735258964143426,0.411156462585034,29,296,-0.03763056617069144,296
mossbr01,2014,31,580,0.3455671902268761,0.3735258964143426,30,505,-0.027958706187466487,505
mossbr01,2015,32,375,0.3071045576407507,0.3455671902268761,31,580,-0.03846263258612542,375
mossbr01,2015,32,151,0.34073825503355704,0.3071045576407507,32,375,0.03363369739280636,151
mossbr01,2016,33,464,0.3411713665943601,0.34073825503355704,32,151,4.331115608030567e-4,151
mossbr01,2017,34,401,0.30977556109725685,0.3411713665943601,33,464,-0.031395805497103246,401
mountry01,2022,25,609,0.31949013157894735,0.34522260273972605,24,586,-0.025732471160778703,586
mountry01,2023,26,470,0.34038379530916846,0.31949013157894735,25,609,0.020893663730221113,470
mountry01,2024,27,507,0.319250493096647,0.34038379530916846,26,470,-0.021133302212521465,470
moustmi01,2012,24,614,0.31285245901639347,0.2995316804407714,23,363,0.013320778575622083,363
moustmi01,2013,25,513,0.28902343750000004,0.31285245901639347,24,614,-0.023829021516393434,513
moustmi01,2014,26,499,0.28012048192771083,0.28902343750000004,25,513,-0.008902955572289206,499
moustmi01,2015,27,610,0.35819376026272576,0.28012048192771083,26,499,0.07807327833501493,499
moustmi01,2017,29,598,0.36397631133671743,0.35819376026272576,27,610,0.005782551073991671,598
moustmi01,2018,30,417,0.3402657004830918,0.36397631133671743,29,598,-0.023710610853625635,417
moustmi01,2018,30,218,0.3393055555555556,0.3402657004830918,30,417,-9.601449275362106e-4,218
moustmi01,2019,31,584,0.36915371329879104,0.3393055555555556,30,218,0.02984815774323546,218
moustmi01,2020,32,163,0.3511111111111111,0.36915371329879104,31,584,-0.018042602187679946,163
moustmi01,2021,33,206,0.28883495145631066,0.3511111111111111,32,163,-0.062276159654800434,163
moustmi01,2022,34,285,0.2876140350877193,0.28883495145631066,33,206,-0.0012209163685913405,206
moustmi01,2023,35,250,0.27256,0.2876140350877193,34,285,-0.015054035087719297,250
moutoja01,2001,33,155,0.30729032258064515,0.31917098445595854,32,193,-0.011880661875313392,155
muellbi02,2001,30,253,0.3816800000000001,0.3200961538461538,29,624,0.06158384615384627,253
muellbi02,2002,31,409,0.33773955773955777,0.3816800000000001,30,253,-0.0439404422604423,253
muellbi02,2003,32,596,0.4068686868686869,0.33773955773955777,31,409,0.06912912912912911,409
muellbi02,2004,33,460,0.35762527233115465,0.4068686868686869,32,596,-0.049243414537532226,460
muellbi02,2005,34,590,0.35504258943781947,0.35762527233115465,33,460,-0.0025826828933351864,460
mullice01,2021,27,673,0.38243283582089554,0.30174603174603176,24,189,0.08068680407486378,189
mullice01,2022,28,669,0.3194602698650674,0.38243283582089554,27,673,-0.06297256595582812,669
mullice01,2023,29,452,0.3173614190687361,0.3194602698650674,28,669,-0.0020988507963313197,452
mullice01,2024,30,492,0.31402439024390244,0.3173614190687361,29,452,-0.0033370288248336655,452
muncyma01,2019,29,589,0.38755102040816325,0.4230315789473684,28,481,-0.035480558539205176,481
muncyma01,2020,30,248,0.32739837398373983,0.38755102040816325,29,589,-0.06015264642442342,248
muncyma01,2021,31,592,0.39258943781942085,0.32739837398373983,30,248,0.06519106383568102,248
muncyma01,2022,32,565,0.32125886524822694,0.39258943781942085,31,592,-0.0713305725711939,565
muncyma01,2023,33,579,0.3556521739130435,0.32125886524822694,32,565,0.034393308664816546,565
muncyma01,2024,34,293,0.37313793103448273,0.3556521739130435,33,579,0.017485757121439238,293
munozya01,2019,24,181,0.2889502762430939,0.34605590062111796,23,329,-0.05710562437802408,181
munsoer01,2004,27,356,0.32470254957507083,0.32907042253521135,26,356,-0.0043678729601405175,356
munsoer01,2006,29,156,0.27741935483870966,0.32470254957507083,27,356,-0.04728319473636117,156
munsoer01,2007,30,150,0.3019463087248322,0.27741935483870966,29,156,0.024526953886122527,150
murphda07,2009,28,491,0.3446516393442623,0.3426057906458797,27,452,0.0020458486983825908,452
murphda07,2010,29,467,0.3558924731182796,0.3446516393442623,28,491,0.0112408337740173,467
murphda07,2011,30,439,0.32488532110091745,0.3558924731182796,29,467,-0.03100715201736215,439
murphda07,2012,31,519,0.38126953125,0.32488532110091745,30,439,0.05638421014908257,439
murphda07,2013,32,475,0.29181818181818187,0.38126953125,31,519,-0.08945134943181815,475
murphda07,2014,33,461,0.31198257080610026,0.29181818181818187,32,475,0.02016438898791839,461
murphda07,2015,34,227,0.3424336283185841,0.31198257080610026,33,461,0.030451057512483837,227
murphda07,2015,34,160,0.297375,0.3424336283185841,34,227,-0.04505862831858409,160
murphda08,2009,24,552,0.32527372262773724,0.3844,23,151,-0.05912627737226278,151
murphda08,2011,26,420,0.3572488038277512,0.32527372262773724,24,552,0.031975081200013966,420
murphda08,2012,27,612,0.3261120263591434,0.3572488038277512,26,420,-0.031136777468607824,420
murphda08,2013,28,697,0.3222014388489209,0.3261120263591434,27,612,-0.003910587510222496,612
murphda08,2014,29,642,0.32525821596244137,0.3222014388489209,28,697,0.0030567771135204813,642
murphda08,2015,30,538,0.34142045454545455,0.32525821596244137,29,642,0.01616223858301319,538
murphda08,2016,31,582,0.4290734265734265,0.34142045454545455,30,538,0.08765297202797195,538
murphda08,2017,32,593,0.41139896373057,0.4290734265734265,31,582,-0.01767446284285651,582
murphda08,2018,33,205,0.34669950738916255,0.41139896373057,32,593,-0.06469945634140745,205
murphda08,2019,34,476,0.34075789473684215,0.34669950738916255,33,205,-0.005941612652320405,205
murphjr01,2018,27,221,0.2727272727272727,0.3219298245614035,24,171,-0.0492025518341308,171
murphse01,2022,28,611,0.33589490968801317,0.3151785714285714,27,448,0.020716338259441747,448
murphse01,2023,29,438,0.37198630136986305,0.33589490968801317,28,611,0.03609139168184988,438
murphse01,2024,30,264,0.28733840304182506,0.37198630136986305,29,438,-0.08464789832803798,264
murphto04,2021,30,322,0.2957453416149068,0.3704270462633452,28,281,-0.07468170464843843,281
murphto04,2023,32,158,0.3749367088607595,0.2957453416149068,30,322,0.07919136724585274,158
murraca01,2001,30,361,0.3032686980609418,0.31590308370044057,29,227,-0.012634385639498757,227
murtoma01,2006,25,507,0.35786561264822137,0.4036363636363637,24,158,-0.04577075098814232,158
murtoma01,2007,26,261,0.3498084291187739,0.35786561264822137,25,507,-0.008057183529447454,261
myersgr01,2003,37,369,0.38362397820163485,0.33281437125748503,36,170,0.05080960694414982,170
myerswi01,2014,24,361,0.2796648044692738,0.36833787465940054,23,373,-0.08867307019012677,361
myerswi01,2015,25,253,0.3376679841897233,0.2796648044692738,24,361,0.05800317972044955,253
myerswi01,2016,26,676,0.3489925925925925,0.3376679841897233,25,253,0.011324608402869196,253
myerswi01,2017,27,649,0.34710526315789475,0.3489925925925925,26,676,-0.001887329434697771,649
myerswi01,2018,28,343,0.3349415204678363,0.34710526315789475,27,649,-0.012163742690058432,343
myerswi01,2019,29,489,0.32732106339468303,0.3349415204678363,28,343,-0.007620457073153286,343
myerswi01,2020,30,218,0.41064220183486244,0.32732106339468303,29,489,0.08332113844017941,218
myerswi01,2021,31,500,0.3393172690763053,0.41064220183486244,30,218,-0.07132493275855717,218
myerswi01,2022,32,286,0.3154385964912281,0.3393172690763053,31,500,-0.0238786725850772,286
nadyxa01,2005,27,355,0.33548022598870053,0.3160945273631841,25,402,0.019385698625516423,355
nadyxa01,2006,28,291,0.359233449477352,0.33548022598870053,27,355,0.023753223488651443,291
nadyxa01,2006,28,219,0.34282407407407406,0.359233449477352,28,291,-0.016409375403277915,219
nadyxa01,2007,29,470,0.35252136752136753,0.34282407407407406,28,219,0.009697293447293476,219
nadyxa01,2008,30,247,0.3476829268292683,0.35252136752136753,29,470,-0.004838440692099211,247
nadyxa01,2008,30,360,0.39919220055710314,0.3476829268292683,30,247,0.051509273727834815,247
nadyxa01,2010,32,346,0.29416184971098264,0.39919220055710314,30,360,-0.1050303508461205,346
nadyxa01,2011,33,223,0.28590090090090087,0.29416184971098264,32,346,-0.00826094881008177,223
napolmi01,2007,26,262,0.3516923076923077,0.36116923076923074,25,325,-0.00947692307692305,262
napolmi01,2008,27,273,0.4152238805970149,0.3516923076923077,26,262,0.06353157290470723,262
napolmi01,2009,28,432,0.3677262180974478,0.4152238805970149,27,273,-0.047497662499567106,273
napolmi01,2010,29,510,0.3431692913385827,0.3677262180974478,28,432,-0.024556926758865116,432
napolmi01,2011,30,432,0.44883720930232557,0.3431692913385827,29,510,0.10566791796374286,432
napolmi01,2012,31,417,0.36116504854368936,0.44883720930232557,30,432,-0.08767216075863621,417
napolmi01,2013,32,578,0.3708347826086957,0.36116504854368936,31,417,0.009669734065006319,417
napolmi01,2014,33,500,0.3552112676056338,0.3708347826086957,32,578,-0.01562351500306186,500
napolmi01,2015,34,378,0.31125,0.3552112676056338,33,500,-0.04396126760563379,378
napolmi01,2016,35,645,0.3515085536547434,0.31125,34,378,0.0402585536547434,378
napolmi01,2017,36,484,0.3156548856548857,0.3515085536547434,35,645,-0.03585366799985773,484
naquity01,2018,27,183,0.29016483516483516,0.38913649025069635,25,363,-0.0989716550858612,183
naquity01,2019,28,292,0.3473448275862069,0.29016483516483516,27,183,0.05717999242137173,183
naquity01,2021,30,454,0.35344370860927155,0.3473448275862069,28,292,0.006098881023064662,292
naquity01,2022,31,203,0.33114427860696516,0.35344370860927155,30,454,-0.022299430002306386,203
narvaom01,2018,26,320,0.3546394984326019,0.3280412371134021,25,292,0.02659826131919979,292
narvaom01,2019,27,482,0.35841995841995844,0.3546394984326019,26,320,0.0037804599873565436,320
narvaom01,2021,29,445,0.33212669683257917,0.35841995841995844,27,482,-0.02629326158737927,445
narvaom01,2022,30,295,0.2733333333333333,0.33212669683257917,29,445,-0.058793363499245854,295
navada01,2012,29,315,0.3347133757961783,0.3253475935828877,27,188,0.009365782213290652,188
navada01,2013,30,532,0.36837735849056596,0.3347133757961783,29,315,0.03366398269438764,315
navada01,2014,31,408,0.3194348894348894,0.36837735849056596,30,532,-0.04894246905567656,408
navada01,2017,34,214,0.3628971962616823,0.3194348894348894,31,408,0.04346230682679292,214
navardi01,2006,22,215,0.29976525821596245,0.33,21,198,-0.030234741784037567,198
navardi01,2007,23,427,0.28627358490566035,0.29976525821596245,22,215,-0.0134916733103021,215
navardi01,2008,24,467,0.33581545064377677,0.28627358490566035,23,427,0.04954186573811642,427
navardi01,2009,25,402,0.26029925187032416,0.33581545064377677,24,467,-0.07551619877345261,402
navardi01,2011,27,199,0.27610256410256406,0.26029925187032416,25,402,0.015803312232239908,199
navardi01,2013,29,266,0.3765283018867925,0.27610256410256406,27,199,0.10042573778422842,199
navardi01,2014,30,520,0.31437379576107904,0.3765283018867925,29,266,-0.06215450612571344,266
navardi01,2015,31,192,0.3027225130890052,0.31437379576107904,30,520,-0.011651282672073826,192
navardi01,2016,32,296,0.26902027027027026,0.3027225130890052,31,192,-0.03370224281873496,192
naylobo01,2024,24,387,0.2736528497409326,0.3558951965065502,23,230,-0.08224234676561759,230
naylojo01,2021,24,249,0.3105645161290323,0.3190647482014389,22,279,-0.008500232072406577,249
naylojo01,2022,25,498,0.3395344129554656,0.3105645161290323,24,249,0.028969896826433306,249
naylojo01,2023,26,495,0.3724074074074074,0.3395344129554656,25,498,0.032872994451941806,495
naylojo01,2024,27,632,0.343616,0.3724074074074074,26,495,-0.028791407407407432,495
nelsoch01,2012,27,375,0.3584097035040431,0.2923936170212766,26,189,0.06601608648276652,189
netoza01,2024,23,598,0.33510887772194303,0.3064634146341464,22,328,0.02864546308779664,328
nevinph01,2001,30,624,0.4244570502431118,0.40238255033557047,29,605,0.022074499907541345,605
nevinph01,2002,31,450,0.33807174887892383,0.4244570502431118,30,624,-0.08638530136418798,450
nevinph01,2003,32,248,0.36165991902834005,0.33807174887892383,31,450,0.02358817014941622,248
nevinph01,2004,33,623,0.3782038834951456,0.36165991902834005,32,248,0.01654396446680556,248
nevinph01,2005,34,306,0.3062418300653595,0.3782038834951456,33,623,-0.07196205342978612,306
nevinph01,2006,35,197,0.36233502538071066,0.3062418300653595,34,306,0.056093195315351174,197
nevinph01,2006,35,199,0.32,0.36233502538071066,35,197,-0.042335025380710656,197
nevinty01,2024,27,278,0.27920863309352517,0.2620108695652174,25,184,0.017197763528307763,184
newhada01,2005,32,244,0.26851851851851855,0.3568550368550369,31,407,-0.08833651833651834,244
newmake01,2020,27,171,0.2529824561403509,0.35320683111954454,26,529,-0.10022437497919362,171
newmake01,2021,28,548,0.25702752293577985,0.2529824561403509,27,171,0.004045066795428931,171
newmake01,2022,29,307,0.3045928338762215,0.25702752293577985,28,548,0.04756531094044164,307
newmake01,2023,30,251,0.299003984063745,0.3045928338762215,29,307,-0.005588849812476482,251
newmake01,2024,31,305,0.30384868421052635,0.299003984063745,30,251,0.004844700146781344,251
nidoto01,2022,28,301,0.26654485049833887,0.26331249999999995,27,161,0.0032323504983389206,161
niekrla01,2006,27,210,0.2958571428571429,0.325364238410596,26,302,-0.0295070955534531,210
nieuwki01,2016,29,392,0.3195907928388747,0.307524115755627,25,311,0.012066677083247712,311
nievewi01,2009,32,249,0.2782258064516129,0.29089473684210526,31,191,-0.012668930390492383,191
nievewi01,2010,33,168,0.24933734939759036,0.2782258064516129,32,249,-0.028888457054022515,168
nievewi01,2013,36,206,0.30354368932038833,0.24933734939759036,33,168,0.05420633992279797,168
nimmobr01,2018,25,535,0.3931519699812383,0.35732394366197184,24,214,0.03582802631926646,214
nimmobr01,2019,26,253,0.3549402390438247,0.3931519699812383,25,535,-0.03821173093741359,253
nimmobr01,2020,27,225,0.39235555555555557,0.3549402390438247,26,253,0.037415316511730856,225
nimmobr01,2021,28,384,0.37432291666666667,0.39235555555555557,27,225,-0.018032638888888897,225
nimmobr01,2022,29,670,0.3550597014925373,0.37432291666666667,28,384,-0.019263215174129378,384
nimmobr01,2023,30,681,0.3641409691629956,0.3550597014925373,29,670,0.009081267670458304,670
nimmobr01,2024,31,663,0.32509063444108766,0.3641409691629956,30,681,-0.03905033472190794,663
nixja01,2010,28,304,0.30855263157894736,0.3181597222222223,27,289,-0.009607090643274918,289
nixja01,2011,29,151,0.2510666666666667,0.30855263157894736,28,304,-0.05748596491228064,151
nixja01,2012,30,193,0.30647668393782385,0.2510666666666667,29,151,0.05541001727115713,151
nixja01,2013,31,299,0.28191275167785235,0.30647668393782385,30,193,-0.0245639322599715,193
nixla01,2004,24,399,0.32063291139240513,0.3171134020618557,23,194,0.003519509330549453,194
nixla01,2005,25,240,0.2918565400843882,0.32063291139240513,24,399,-0.028776371308016913,240
nixla01,2009,29,337,0.3330538922155689,0.2918565400843882,25,240,0.0411973521311807,240
nixla01,2010,30,180,0.36107954545454546,0.3330538922155689,29,337,0.028025653238976544,180
nixla01,2011,31,351,0.3279942693409742,0.36107954545454546,30,180,-0.03308527611357126,180
